,jfel,jmis,jot,pri,gender,age,charge,Race,two_year_recid
157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2024,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1
3801,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
907,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
1955,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0
3822,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2079,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0
2419,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
2763,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0
3355,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
4032,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1
315,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1617,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
397,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
486,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
4087,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
1309,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
788,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
3878,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
60,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1
214,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
2790,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
897,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
3284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2526,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
1462,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
1378,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1
3031,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
2469,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
2581,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0
1097,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1
2827,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1061,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0
478,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2424,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1
2570,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
3237,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0
2933,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
1509,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
3753,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1
3855,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
2997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
1963,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2386,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1
3046,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
3462,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
909,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0
1602,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
437,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0
71,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1813,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
1319,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
1273,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0
968,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
2745,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
2871,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
1068,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1
2686,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1
2696,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
729,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0
1610,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
361,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
3061,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1
185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2294,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
513,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0
3168,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1
1919,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1
435,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
3508,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0
1893,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0
2323,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1
1190,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1
2133,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
2675,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
3834,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
3452,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0
1096,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
834,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1
3586,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
3814,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0
2515,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
2460,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0
1414,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0
1912,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
489,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
3215,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
3494,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0
3675,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0
3015,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0
762,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0
3714,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
3684,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2521,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0
1815,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1
3022,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
791,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0
254,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
2809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
3230,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
2761,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0
3817,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
2677,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0
2659,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0
1546,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
351,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
2266,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1
904,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
452,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1
3146,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
2872,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1
3070,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1
1306,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2671,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
3575,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
1274,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1
1113,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1
2078,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
3166,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0
874,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
389,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
2525,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
2111,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0
2212,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
3997,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
3733,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2812,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1
1623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1676,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0
1642,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0
811,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
3378,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1
652,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
1784,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
1359,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
369,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0
275,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1
1208,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
1776,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
2070,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
1942,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1
3175,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
4006,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0
573,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
1152,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0
3856,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1
4114,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1
1961,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2488,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
892,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
3035,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0
830,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
708,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
539,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1
2321,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
760,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1
1527,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
505,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
2793,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
3934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2447,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
606,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0
2484,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
1101,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
1719,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1
260,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0
3867,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1
2855,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
187,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1
444,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
1487,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
2167,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0
3445,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
23,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0
1080,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1
3199,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
383,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0
2311,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0
3782,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1
3722,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0
2678,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
1931,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
597,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
2073,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
3202,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
1891,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
497,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
236,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0
972,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
2017,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
371,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1
3216,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
2797,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
3413,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
4025,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
1811,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
3003,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1
3858,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
298,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1
3914,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0
84,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0
3809,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
1467,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
1170,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
2910,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0
1433,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
715,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
99,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1
3848,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
899,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
454,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
2674,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
819,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0
3505,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
1416,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
1245,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
1738,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1
331,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0
3376,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
1477,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
3115,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0
1603,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0
1599,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1
2527,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
330,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
1217,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
3059,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1
101,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0
163,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1856,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
910,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
3875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1619,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0
2951,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0
82,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
2731,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1
591,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
2738,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
2973,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0
2369,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
353,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
2941,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1
780,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1
2541,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
191,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
1213,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
2018,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
3422,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
1439,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
3041,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
3276,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0
3702,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
1294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
900,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1
2248,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0
1703,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
3010,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0
378,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
436,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0
4069,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1
3314,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1
695,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1
3663,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1
1794,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2695,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0
2345,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0
3516,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0
2401,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0
3419,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
3758,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
2428,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
2824,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1
614,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
3432,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1021,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0
541,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
1749,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
3136,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
1289,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
194,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
1757,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
1594,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1
3656,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0
3553,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
2087,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
2366,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
2983,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
3990,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0
4051,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0
232,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1729,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1
2035,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0
443,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
480,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
2907,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0
2739,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1
3305,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
3998,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
3071,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
4083,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
1278,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
3476,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
1234,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
3638,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
3149,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
1629,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
65,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
1625,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1
3917,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0
258,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
747,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0
2949,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
2375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
382,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1
659,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1652,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
1220,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
91,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0
4119,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1
1155,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0
1607,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0
2394,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
217,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
259,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0
527,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
85,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
3893,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
1444,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0
2798,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
286,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
4077,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1
2999,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
2732,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
2239,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
2533,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0
2372,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2147,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0
949,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
1693,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
1592,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
2511,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1
3662,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
3877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2094,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
3037,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2418,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0
3433,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
112,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0
2356,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
2551,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
3221,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
508,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
2267,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
934,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0
2709,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
3693,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
2154,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
2341,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
1402,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
2908,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
627,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
3006,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
499,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1
1143,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
3468,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0
235,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
548,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
2329,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
1238,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
2021,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0
2962,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
24,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
1927,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
3947,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
1259,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0
2445,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0
2306,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
